,发卡行名称,长度,取值,卡种
2877,化德包商村镇银行,19,621382008,借记卡
2878,准格尔旗包商村镇银行,19,621382003,借记卡
2879,乌审旗包商村镇银行,19,621382004,借记卡
2880,大连金州联丰村镇银行,19,621382025,借记卡
2881,九台龙嘉村镇银行,19,621382013,借记卡
2882,江苏南通如皋包商村镇银行,19,621382017,借记卡
2883,仪征包商村镇银行,19,621382021,借记卡
2884,鄄城包商村镇银行,19,621382023,借记卡
2885,漯河市郾城包商村镇银行,19,621382015,借记卡
2886,掇刀包商村镇银行,19,621382016,借记卡
2887,武冈包商村镇银行,19,621382012,借记卡
2888,新都桂城村镇银行,19,621382014,借记卡
2889,广元包商贵民村镇银行,19,621382024,借记卡
2890,贵阳花溪建设村镇银行,19,621382027,借记卡
2891,息烽包商黔隆村镇银行,19,621382011,借记卡
2892,毕节发展村镇银行,19,621382022,借记卡
2893,宁夏贺兰回商村镇银行,19,621382026,借记卡
2894,浙江泰顺温银村镇银行,18,62319563,借记卡
2895,辽宁大石桥隆丰村镇银行,19,621383001,借记卡
2896,辽宁辰州汇通村镇银行股份有限公司,19,621383002,借记卡
2897,内江兴隆村镇银行,18,621385663,借记卡
2898,枞阳泰业村镇银行,19,62316904,借记卡
2899,东源泰业村镇银行,19,62316905,借记卡
2900,东莞长安村镇银行,19,62316902,借记卡
2901,灵山泰业村镇银行,19,62316903,借记卡
2902,开县泰业村镇银行,19,62316901,借记卡
2903,东莞厚街华业村镇银行,19,62316906,借记卡
2904,萍乡湘东黄海村镇银行,19,621265001,借记卡
2905,滨海惠民村镇银行,18,62127852,借记卡
2906,文安县惠民村镇银行股份有限公司,18,62127834,借记卡
2907,廊坊市安次区惠民村镇银行,18,62127843,借记卡
2908,安平惠民村镇银行,18,621278193,借记卡
2909,长春高新惠民村镇银行,18,621278293,借记卡
2910,长春南关惠民村镇银行,18,62127825,借记卡
2911,桦甸惠民村镇银行,18,621278503,借记卡
2912,吉林丰满惠民村镇银行,18,62127839,借记卡
2913,白城洮北惠民村镇银行,18,62127858,借记卡
2914,洮南惠民村镇银行,18,62127827,借记卡
2915,大安惠民村镇银行,19,62127823,借记卡
2916,扶余惠民村镇银行,18,62127877,借记卡
2917,乾安惠民村镇银行,18,62127822,借记卡
2918,松原宁江惠民村镇银行,19,62127821,借记卡
2919,双城惠民村镇银行有限责任公司,18,62127828,借记卡
2920,五常惠民村镇银行,18,62127820,借记卡
2921,庐江惠民村镇银行,18,62127836,借记卡
2922,含山惠民村镇银行,18,62127837,借记卡
2923,青岛平度惠民村镇银行,18,62127831,借记卡
2924,荆门东宝惠民村镇银行,18,62127855,借记卡
2925,通城惠民村镇银行,18,621278333,借记卡
2926,广州黄埔惠民村镇银行,18,62127810,借记卡
2927,雷州惠民村镇银行,18,62127816,借记卡
2928,惠东惠民村镇银行,18,62127817,借记卡
2929,五华惠民村镇银行,18,62127812,借记卡
2930,清远清新惠民村镇银行,18,62127815,借记卡
2931,云安惠民村镇银行,18,62127813,借记卡
2932,合阳惠民村镇银行,18,62127818,借记卡
2933,青县青隆村镇银行,19,62138402,借记卡
2934,东光青隆村镇银行,19,62138404,借记卡
2935,黄骅青隆村镇银行,19,62138403,借记卡
2936,沧州市运河青隆村镇银行,19,62138401,借记卡
2937,桓台青隆村镇银行,19,62138407,借记卡
2938,山东周村青隆村镇银行,19,62138405,借记卡
2939,鱼台青隆村镇银行,19,62138408,借记卡
2940,山东邹平青隆村镇银行,19,621384001,借记卡
2941,莘县青隆村镇银行,19,62138406,借记卡
2942,东阿青隆村镇银行,19,62138409,借记卡
2943,高唐青隆村镇银行,19,62138410,借记卡
2944,山东莒南村镇银行,19,621368001,借记卡
2945,江苏海安盐海村镇银行,19,621386002,借记卡
2946,武陟射阳村镇银行,19,621386001,借记卡
2947,河南沁阳江南村镇银行,19,621386003,借记卡
2948,孟州射阳村镇银行,19,621386004,借记卡
2949,锦州太和益民村镇银行,19,621699002,借记卡
2950,锦州北镇益民村镇银行,19,621699001,借记卡
2951,辽宁黑山锦行村镇银行,19,621699005,借记卡
2952,辽宁义县祥和村镇银行,19,621699003,借记卡
2953,哈密天山村镇银行,19,623601001,借记卡
2954,南京浦口靖发村镇银行,19,623604001,借记卡
2955,山东临朐聚丰村镇银行,18,623678353,借记卡
2956,滦县中成村镇银行,19,62360636,借记卡
2957,滦南中成村镇银行,19,62360637,借记卡
2958,定州中成村镇银行,19,62360634,借记卡
2959,涿州中成村镇银行,19,62360630,借记卡
2960,望都中成村镇银行,19,62360632,借记卡
2961,高碑店中成村镇银行,19,62360631,借记卡
2962,曲阳中成村镇银行,19,62360633,借记卡
2963,安国中成村镇银行,19,62360635,借记卡
2964,宣化中成村镇银行,19,62360638,借记卡
2965,常州新北中成村镇银行,19,62360602,借记卡
2966,建湖中成村镇银行,19,62360603,借记卡
2967,扬州广陵中成村镇银行,19,62360629,借记卡
2968,惠安中成村镇银行,19,62360625,借记卡
2969,南靖中成村镇银行,19,62360626,借记卡
2970,浦城中成村镇银行,19,62360628,借记卡
2971,上杭中成村镇银行,19,62360627,借记卡
2972,青岛胶州中成村镇银行,19,62360601,借记卡
2973,东营河口中成村镇银行,19,62360620,借记卡
2974,奎文中成村镇银行,19,62360622,借记卡
2975,衮州中成村镇银行,19,62360624,借记卡
2976,无棣中成村镇银行,19,62360623,借记卡
2977,莱芜中成村镇银行,19,62360621,借记卡
2978,自贡中成村镇银行,19,62360600,借记卡
2979,犍为中成村镇银行,19,62360607,借记卡
2980,峨嵋山中成村镇银行,19,62360608,借记卡
2981,长宁中成村镇银行,19,62360605,借记卡
2982,筠连中成村镇银行,19,62360604,借记卡
2983,南部县中成村镇银行,19,62360606,借记卡
2984,南充嘉陵中成村镇银行,19,62360609,借记卡
2985,昆明马金铺中成村镇银行,19,62360612,借记卡
2986,昆明东川中成村镇银行,19,62360613,借记卡
2987,昆明石林中成村镇银行,19,62360610,借记卡
2988,昆明禄劝中成村镇银行,19,62360614,借记卡
2989,昆明寻甸中成村镇银行,19,62360615,借记卡
2990,玉溪澄江中成村镇银行,19,62360616,借记卡
2991,大理古城中成村镇银行,19,62360611,借记卡
2992,泸水中成村镇银行,19,62360617,借记卡
2993,鄯善中成村镇银行,19,62360618,借记卡
2994,富蕴中成村镇银行,19,62360619,借记卡
2995,德庆华润村镇银行,19,623608001,借记卡
2996,百色右江华润村镇银行,19,623608002,借记卡
2997,珠海横琴村镇银行,19,62350801,借记卡
2998,江苏沛县汉源村镇银行,19,623609001,借记卡
2999,江苏新沂汉源村镇银行,19,623609002,借记卡
3000,西安高陵阳光村镇银行,18,62361026,借记卡
3001,西安高陵阳光村镇银行,18,62361027,借记卡
3002,陕西洛南阳光村镇银行,18,62361025,借记卡
3003,陕西洛南阳光村镇银行,18,62361028,借记卡
3004,浙江缙云杭银村镇银行,18,623502001,借记卡
3005,江苏邳州陇海村镇银行股份有限公司,19,623512001,借记卡
3006,定安合丰村镇银行,19,623045001,借记卡
3007,澳洲联邦（栾城）村镇银行,19,623607012,借记卡
3008,澳洲联邦银行（辛集）村镇银行,19,623607006,借记卡
3009,澳洲联邦（邯郸县）村镇银行,19,623607014,借记卡
3010,澳洲联邦（魏县）村镇银行,19,623607015,借记卡
3011,澳洲联邦（成安）村镇银行,19,623607011,借记卡
3012,澳洲联邦银行（磁县）村镇银行,19,623607008,借记卡
3013,澳洲联邦（涉县）村镇银行,19,623607013,借记卡
3014,澳洲联邦银行（永年）村镇银行,19,623607007,借记卡
3015,澳洲联邦银行登封村镇银行,19,623607002,借记卡
3016,澳洲联邦村镇银行兰考村镇银行,19,623607003,借记卡
3017,澳洲联邦村镇银行伊川村镇银行,19,623607004,借记卡
3018,澳洲联邦村镇银行温县村镇银行,19,623607010,借记卡
3019,澳洲联邦村镇银行济源村镇银行,19,623607001,借记卡
3020,澳洲联邦银行村镇银行,19,623607005,借记卡
3021,澳洲联邦银行村镇银行,19,623607009,借记卡
3022,奉化罗蒙村镇银行,19,623522001,借记卡
3023,天津滨海德商村镇银行,19,623504010,借记卡
3024,江苏丹阳保得村镇银行,19,62351501,借记卡
3025,余杭德商村镇银行,19,623504002,借记卡
3026,海宁德商村镇银行,19,623504008,借记卡
3027,浙江秀洲德商村镇银行,19,623504004,借记卡
3028,浙江定海德商村镇银行,19,623504009,借记卡
3029,范县德商村镇银行,19,623504001,借记卡
3030,台前德商村镇银行,19,623504005,借记卡
3031,襄城汇浦村镇银行,19,623517001,借记卡
3032,民权德商村镇银行,19,623504003,借记卡
3033,宁陵德商村镇银行,19,623504006,借记卡
3034,睢县德商村镇银行,19,623504007,借记卡
3035,江苏溧水民丰村镇银行,19,62168305,借记卡
3036,江苏丰县民丰村镇银行,19,62168301,借记卡
3037,江苏灌云民丰村镇银行,19,62168304,借记卡
3038,江苏灌南民丰村镇银行,19,62168302,借记卡
3039,安徽宿松民丰村镇银行,19,62168309,借记卡
3040,安徽明光民丰村镇银行,19,62168308,借记卡
3041,山东梁山民丰村镇银行,19,62168306,借记卡
3042,山东肥城民丰村镇银行,19,62168303,借记卡
3043,庆阳市西峰瑞信村镇银行,18,623519533,借记卡
3044,浙江永嘉恒升村镇银行,19,62352501,借记卡
3045,惠水恒升村镇银行,19,623525001,借记卡
3046,六盘水钟山凉都村镇银行,18,62352760,借记卡
3047,平坝鼎立村镇银行,18,62352737,借记卡
3048,安顺西航南马村镇银行,18,62352784,借记卡
3049,滦平盛阳村镇银行,18,623530963,借记卡
3050,香河益民村镇银行,18,623530953,借记卡
3051,江苏洪泽金阳光村镇银行,19,623532001,借记卡
3052,余姚通济村镇银行,19,623145001,借记卡
3053,大洼恒丰村镇银行,18,62314061,借记卡
3054,盘山安泰村镇银行股份有限公司,18,62314062,借记卡
3055,浙江庆元泰隆村镇银行,16,623535002,借记卡
3056,湖北大冶泰隆村镇银行,16,623535001,借记卡
3057,浙江龙游义商村镇银行,19,623538001,借记卡
3058,荥阳利丰村镇银行,19,62314901,借记卡
3059,汝州玉川村镇银行,18,62355001,借记卡
3060,沂源博商村镇银行,18,62355358,借记卡
3061,北京大兴华夏村镇银行,16,62355701,借记卡
3062,四川江油华夏村镇银行,16,62355702,借记卡
3063,昆明呈贡华夏村镇银行,16,62355703,借记卡
3064,浙江富阳恒通村镇银行,19,623558618,借记卡
3065,浙江松阳恒通村镇银行,18,62355865,借记卡
3066,九江恒通村镇银行,19,623558615,借记卡
3067,鹰潭月湖恒通村镇银行,19,623558611,借记卡
3068,横峰恒通村镇银行,19,623558616,借记卡
3069,余干恒通村镇银行,19,623558612,借记卡
3070,鄱阳恒通村镇银行,19,623558613,借记卡
3071,太原市尖草坪区信都村镇银行,19,62357012,借记卡
3072,大同市南郊区京都村镇银行,19,62357009,借记卡
3073,代县泓都村镇银行,19,62357010,借记卡
3074,忻州市忻府区秀都村镇银行,19,62357006,借记卡
3075,汾阳市九都村镇银行有限公司,19,62357002,借记卡
3076,文水县润都村镇银行,19,62357008,借记卡
3077,临县泉都村镇银行,19,62357011,借记卡
3078,交口融都村镇银行,19,62357007,借记卡
3079,寿阳县汇都村镇银行,19,62357004,借记卡
3080,介休市华都村镇银行,19,62357003,借记卡
3081,襄汾万都村镇银行,19,62357001,借记卡
3082,洪洞县洪都村镇银行,19,62357005,借记卡
3083,广饶梁邹村镇银行,18,62358421,借记卡
3084,费县梁邹村镇银行,18,62359430,借记卡
3085,辽宁台安金安村镇银行,18,62368004,借记卡
3086,辽宁海城金海村镇银行,18,62368001,借记卡
3087,辽宁岫岩金玉村镇银行,18,62368002,借记卡
3088,辽宁千山金泉村镇银行,18,62368003,借记卡
3089,宁夏中宁青银村镇银行,19,62358101,借记卡
3090,浙江嵊州瑞丰村镇银行,19,623580001,借记卡
3091,浙江玉环永兴村镇银行,19,623579001,借记卡
3092,绥中长丰村镇银行,19,62358303,借记卡
3093,建昌恒昌村镇银行,19,62358301,借记卡
3094,兴城长兴村镇银行,19,62358302,借记卡
3095,铁岭新星村镇银行,18,62358563,借记卡
3096,无为徽银村镇银行,19,623587001,借记卡
3097,金寨徽银村镇银行,19,623587002,借记卡
3098,调兵山惠民村镇银行,18,62359065,借记卡
3099,庄河汇通村镇银行,19,62361702,借记卡
3100,大连经济技术开发区鑫汇村镇银行,19,62361703,借记卡
3101,西昌金信村镇银行,19,62361701,借记卡
3102,江苏通州华商村镇银行,19,621389,借记卡
3103,乐亭舜丰村镇银行,18,62359364,借记卡
3104,唐山市丰南舜丰村镇银行,18,62359354,借记卡
3105,大城舜丰村镇银行,18,62359356,借记卡
3106,霸州舜丰村镇银行,18,62359350,借记卡
3107,广阳舜丰村镇银行,18,62359353,借记卡
3108,青岛黄岛舜丰村镇银行,18,62359329,借记卡
3109,山东利津舜丰村镇银行,18,62359349,借记卡
3110,山东惠民舜丰村镇银行,18,62359351,借记卡
3111,黔西花都村镇银行,18,62144735,借记卡
3112,中山古镇南粤村镇银行,19,62006401,借记卡
3113,元氏信融村镇银行,19,621658001,借记卡
3114,元氏信融村镇银行,18,62165826,借记卡
3115,朝阳柳城村镇银行,19,62300401,借记卡
3116,修文江海村镇银行,19,62310402,借记卡
3117,贵阳小河科技村镇银行,19,62310401,借记卡
3118,上海闵行上银村镇银行,18,62361345,借记卡
3119,浙江衢州衢江上银村镇银行,18,62361346,借记卡
3120,垦利乐安村镇银行,18,62314292,借记卡
3121,莱阳胶东村镇银行,18,62361528,借记卡
3122,牟平胶东村镇银行,18,62361527,借记卡
3123,夏津胶东村镇银行,18,62361523,借记卡
3124,齐河胶东村镇银行,18,62361522,借记卡
3125,禹城胶东村镇银行,18,62361525,借记卡
3126,宁津胶东村镇银行,18,62361526,借记卡
3127,许昌新浦村镇银行,18,623194773,借记卡
3128,呼和浩特市赛罕金谷村镇银行,19,62364201,借记卡
3129,献县融和村镇银行,19,623626706,借记卡
3130,东营融和村镇银行,19,623626704,借记卡
3131,北京昌平包商村镇银行,19,621382076,借记卡
3132,天津津南村镇银行,19,621382070,借记卡
3133,清徐惠民村镇银行,19,621382053,借记卡
3134,固阳包商惠农村镇银行,19,621382066,借记卡
3135,宁城包商村镇银行,19,621382063,借记卡
3136,莫力达瓦包商村镇银行,19,621382052,借记卡
3137,鄂温克包商村镇银行,19,621382068,借记卡
3138,科尔沁包商村镇银行,19,621382074,借记卡
3139,西乌珠穆沁包商惠丰村镇银行,19,621382051,借记卡
3140,集宁包闹村镇银行,19,621382057,借记卡
3141,化德包商村镇银行,19,621382058,借记卡
3142,准格尔旗包商村镇银行,19,621382061,借记卡
3143,乌审旗包商村镇银行,19,621382062,借记卡
3144,大连金州联丰村镇银行,19,621382067,借记卡
3145,九台龙嘉村镇银行,19,621382060,借记卡
3146,江苏南通如皋包商村镇银行,19,621382072,借记卡
3147,仪征包商村镇银行,19,621382064,借记卡
3148,鄄城包商村镇银行,19,621382056,借记卡
3149,漯河市郾城包商村镇银行,19,621382050,借记卡
3150,掇刀包商村镇银行,19,621382075,借记卡
3151,武冈包商村镇银行,19,621382073,借记卡
3152,新都桂城村镇银行,19,621382069,借记卡
3153,广元包商贵民村镇银行,19,621382071,借记卡
3154,贵阳花溪建设村镇银行,19,621382054,借记卡
3155,息烽包商黔隆村镇银行,19,621382065,借记卡
3156,毕节发展村镇银行,19,621382059,借记卡
